Change #,Page,ChangeType,Old Text,New Text,X,Y,W,H
581,2,Deleted,TEMP SENSOR 2-VE,,754.1699829101562,1387.73779296875,98.3427734375,12.2418212890625
582,2,Deleted,PL19,,57.279998779296875,1402.8077392578125,24.58568572998047,12.2418212890625
583,2,Deleted,PLC2 SUPPLY,,106.4000015258789,1402.8077392578125,67.61064910888672,12.2418212890625
584,2,Deleted,11,,213.44000244140625,1402.8077392578125,12.2928466796875,12.2418212890625
585,2,Deleted,PL2SP,,294.3800048828125,1402.8077392578125,30.73211669921875,12.2418212890625
586,2,Deleted,CHARGING SOCKET I/C,,351.30999755859375,1402.8077392578125,116.78204345703125,12.2418212890625
587,2,Deleted,13,,482.010009765625,1402.8077392578125,12.2928466796875,12.2418212890625
588,2,Deleted,CSIC,,558.5399780273438,1402.8077392578125,24.585693359375,12.2418212890625
589,2,Deleted,GREEN/BLUE,,622.1699829101562,1402.8077392578125,61.4642333984375,12.2418212890625
590,2,Deleted,1,,714.6199951171875,1402.8077392578125,6.14642333984375,12.2418212890625
591,2,Deleted,CP,,754.1699829101562,1402.8077392578125,12.2928466796875,12.2418212890625
592,2,Deleted,PL20,,57.279998779296875,1417.8876953125,24.58568572998047,12.2418212890625
593,2,Deleted,PLC2 SUPPLY,,106.4000015258789,1417.8876953125,67.61064910888672,12.2418212890625
594,2,Deleted,9,,213.44000244140625,1417.8876953125,6.14642333984375,12.2418212890625
595,2,Deleted,PL2SP,,294.3800048828125,1417.8876953125,30.73211669921875,12.2418212890625
596,2,Deleted,CHARGING SOCKET I/C,,351.30999755859375,1417.8876953125,116.78204345703125,12.2418212890625
597,2,Deleted,14,,482.010009765625,1417.8876953125,12.2928466796875,12.2418212890625
598,2,Deleted,CSIC,,558.5399780273438,1417.8876953125,24.585693359375,12.2418212890625
599,2,Deleted,YELLOW/WHITE,,622.1699829101562,1417.8876953125,73.757080078125,12.2418212890625
600,2,Deleted,1,,714.6199951171875,1417.8876953125,6.14642333984375,12.2418212890625
601,2,Deleted,PP,,754.1699829101562,1417.8876953125,12.2928466796875,12.2418212890625
602,2,Deleted,CSGND1,,57.279998779296875,1432.9677734375,36.87853240966797,12.2418212890625
603,2,Deleted,PLC1 SUPPLY,,106.4000015258789,1432.9677734375,67.61064910888672,12.2418212890625
604,2,Deleted,1,,213.44000244140625,1432.9677734375,6.14642333984375,12.2418212890625
605,2,Deleted,PL1SP,,294.3800048828125,1432.9677734375,30.73211669921875,12.2418212890625
606,2,Deleted,CHARGING SOCKET I/C,,351.30999755859375,1432.9677734375,116.78204345703125,12.2418212890625
607,2,Deleted,21,,482.010009765625,1432.9677734375,12.2928466796875,12.2418212890625
608,2,Deleted,CSIC,,558.5399780273438,1432.9677734375,24.585693359375,12.2418212890625
609,2,Deleted,BROWN/BLACK,,622.1699829101562,1432.9677734375,67.61065673828125,12.2418212890625
610,2,Deleted,1.5,,714.6199951171875,1432.9677734375,18.43927001953125,12.2418212890625
611,2,Deleted,PE FROM CHARGER,,754.1699829101562,1432.9677734375,92.19635009765625,12.2418212890625
612,2,Deleted,CSGND2,,57.279998779296875,1448.0477294921875,36.87853240966797,12.2418212890625
613,2,Deleted,PLC1 SUPPLY,,106.4000015258789,1448.0477294921875,67.61064910888672,12.2418212890625
614,2,Deleted,10,,213.44000244140625,1448.0477294921875,12.2928466796875,12.2418212890625
615,2,Deleted,PL1SP,,294.3800048828125,1448.0477294921875,30.73211669921875,12.2418212890625
616,2,Deleted,CHARGING SOCKET I/C,,351.30999755859375,1448.0477294921875,116.78204345703125,12.2418212890625
617,2,Deleted,22,,482.010009765625,1448.0477294921875,12.2928466796875,12.2418212890625
618,2,Deleted,CSIC,,558.5399780273438,1448.0477294921875,24.585693359375,12.2418212890625
619,2,Deleted,BROWN/BLACK,,622.1699829101562,1448.0477294921875,67.61065673828125,12.2418212890625
620,2,Deleted,1.5,,714.6199951171875,1448.0477294921875,18.43927001953125,12.2418212890625
621,2,Deleted,PE FROM CHARGER,,754.1699829101562,1448.0477294921875,92.19635009765625,12.2418212890625
622,2,Deleted,CSGND3,,57.279998779296875,1463.1177978515625,36.87853240966797,12.2418212890625
623,2,Deleted,PLC2 SUPPLY,,106.4000015258789,1463.1177978515625,67.61064910888672,12.2418212890625
624,2,Deleted,10,,213.44000244140625,1463.1177978515625,12.2928466796875,12.2418212890625
625,2,Deleted,PL2SP,,294.3800048828125,1463.1177978515625,30.73211669921875,12.2418212890625
626,2,Deleted,REAR HV I/C,,351.30999755859375,1463.1177978515625,67.61065673828125,12.2418212890625
627,2,Deleted,4,,482.010009765625,1463.1177978515625,6.14642333984375,12.2418212890625
628,2,Deleted,RHVIC,,558.5399780273438,1463.1177978515625,30.73211669921875,12.2418212890625
629,2,Deleted,BROWN/BLACK,,622.1699829101562,1463.1177978515625,67.61065673828125,12.2418212890625
630,2,Deleted,1.5,,714.6199951171875,1463.1177978515625,18.43927001953125,12.2418212890625
631,2,Deleted,PE FROM CHARGER,,754.1699829101562,1463.1177978515625,92.19635009765625,12.2418212890625
632,2,Deleted,CSGND4,,57.279998779296875,1478.19775390625,36.87853240966797,12.2418212890625
633,2,Deleted,PLC2 SUPPLY,,106.4000015258789,1478.19775390625,67.61064910888672,12.2418212890625
634,2,Deleted,1,,213.44000244140625,1478.19775390625,6.14642333984375,12.2418212890625
635,2,Deleted,PL2SP,,294.3800048828125,1478.19775390625,30.73211669921875,12.2418212890625
636,2,Deleted,REAR HV I/C,,351.30999755859375,1478.19775390625,67.61065673828125,12.2418212890625
637,2,Deleted,5,,482.010009765625,1478.19775390625,6.14642333984375,12.2418212890625
638,2,Deleted,RHVIC,,558.5399780273438,1478.19775390625,30.73211669921875,12.2418212890625
639,2,Deleted,BROWN/BLACK,,622.1699829101562,1478.19775390625,67.61065673828125,12.2418212890625
640,2,Deleted,1.5,,714.6199951171875,1478.19775390625,18.43927001953125,12.2418212890625
641,2,Deleted,PE FROM CHARGER,,754.1699829101562,1478.19775390625,92.19635009765625,12.2418212890625
642,2,Deleted,CONNECTO,,1411.1700439453125,48.30778503417969,49.1708984375,12.241790771484375
643,2,Deleted,R CODE,,1411.1700439453125,60.54777526855469,36.878173828125,12.241790771484375
644,2,Deleted,REAR FRONT I/C,,1468.0999755859375,75.62785339355469,86.049072265625,12.241790771484375
645,2,Deleted,NA,,1736.6600341796875,75.62785339355469,12.292724609375,12.241790771484375
646,2,Deleted,WHITE,,1801.18994140625,75.62785339355469,30.7318115234375,12.241790771484375
647,2,Deleted,REAR FRONT I/C,,1468.0999755859375,90.69779968261719,86.049072265625,12.241790771484375
648,2,Deleted,NA,,1736.6600341796875,90.69779968261719,12.292724609375,12.241790771484375
649,2,Deleted,REAR FRONT I/C,,1468.0999755859375,105.77775573730469,86.049072265625,12.241790771484375
650,2,Deleted,NA,,1736.6600341796875,105.77775573730469,12.292724609375,12.241790771484375
651,2,Deleted,BROWN,,1801.18994140625,105.77775573730469,30.7318115234375,12.241790771484375
652,2,Deleted,BLACK,,1801.18994140625,120.85783386230469,30.7318115234375,12.241790771484375
653,2,Deleted,R21,,1099.1500244140625,166.0878143310547,18.4390869140625,12.241790771484375
654,2,Deleted,NAIO3,,1148.27001953125,166.0878143310547,30.7318115234375,12.241790771484375
655,2,Deleted,2,,1335.06005859375,166.0878143310547,6.1463623046875,12.241790771484375
656,2,Deleted,NAIO3,,1411.1700439453125,166.0878143310547,30.7318115234375,12.241790771484375
657,2,Deleted,4,,1647.31005859375,166.0878143310547,6.1463623046875,12.241790771484375
658,2,Deleted,WHITE/YELLOW,,1801.18994140625,166.0878143310547,73.75634765625,12.241790771484375
659,2,Deleted,COMPRESSOR AIR FAN 1,,1944.97998046875,166.0878143310547,122.927734375,12.241790771484375
660,2,Deleted,R22,,1099.1500244140625,181.1677703857422,18.4390869140625,12.241790771484375
661,2,Deleted,NAIO3,,1148.27001953125,181.1677703857422,30.7318115234375,12.241790771484375
662,2,Deleted,3,,1335.06005859375,181.1677703857422,6.1463623046875,12.241790771484375
663,2,Deleted,NAIO3,,1411.1700439453125,181.1677703857422,30.7318115234375,12.241790771484375
664,2,Deleted,5,,1647.31005859375,181.1677703857422,6.1463623046875,12.241790771484375
665,2,Deleted,WHITE/GREEN,,1801.18994140625,181.1677703857422,67.6099853515625,12.241790771484375
666,2,Deleted,COMPRESSOR AIR FAN 2,,1944.97998046875,181.1677703857422,122.927734375,12.241790771484375
667,2,Deleted,87,,1099.1500244140625,211.3278045654297,12.292724609375,12.241790771484375
668,2,Deleted,31,,1335.06005859375,211.3278045654297,12.292724609375,12.241790771484375
669,2,Deleted,9,,1647.31005859375,211.3278045654297,6.1463623046875,12.241790771484375
670,2,Deleted,SUPPLY TO INVERTER,,1944.97998046875,211.3278045654297,110.634765625,12.241790771484375
671,2,Deleted,FB3,,1148.27001953125,226.4077606201172,18.4390869140625,12.241790771484375
672,2,Deleted,FB3,,1411.1700439453125,226.4077606201172,18.4390869140625,12.241790771484375
673,2,Deleted,GREEN/RED,,1801.18994140625,226.4077606201172,55.3172607421875,12.241790771484375
674,2,Deleted,1.5,,1905.4200439453125,226.4077606201172,18.4390869140625,12.241790771484375
675,2,Deleted,94,,1099.1500244140625,256.55780029296875,12.292724609375,12.24176025390625
676,2,Deleted,REAR FRONT I/C,,1148.27001953125,256.55780029296875,86.049072265625,12.24176025390625
677,2,Deleted,10,,1335.06005859375,256.55780029296875,12.292724609375,12.24176025390625
678,2,Deleted,RFIC,,1411.1700439453125,256.55780029296875,24.58544921875,12.24176025390625
679,2,Deleted,13,,1647.31005859375,256.55780029296875,12.292724609375,12.24176025390625
680,2,Deleted,BLUE/YELLOW,,1801.18994140625,256.55780029296875,67.6099853515625,12.24176025390625
681,2,Deleted,REAR EMER. SWITCH TO DASHBOARD EMER. SW,,1944.97998046875,256.55780029296875,239.7109375,12.24176025390625
682,2,Deleted,RED/GREEN,,1801.18994140625,301.79779052734375,55.3172607421875,12.24176025390625
683,2,Deleted,REAR FRONT I/C,,1148.27001953125,347.02777099609375,86.049072265625,12.24176025390625
684,2,Deleted,NA,,1736.6600341796875,347.02777099609375,12.292724609375,12.24176025390625
685,2,Deleted,ORANGE,,1801.18994140625,347.02777099609375,36.878173828125,12.24176025390625
686,2,Deleted,REAR FRONT I/C,,1148.27001953125,362.10784912109375,86.049072265625,12.24176025390625
687,2,Deleted,REAR HV I/C,,1468.0999755859375,362.10784912109375,67.6099853515625,12.24176025390625
688,2,Deleted,WHITE,,1801.18994140625,362.10784912109375,30.7318115234375,12.24176025390625
689,2,Deleted,REAR FRONT I/C,,1148.27001953125,377.18780517578125,86.049072265625,12.24176025390625
690,2,Deleted,REAR HV I/C,,1468.0999755859375,377.18780517578125,67.6099853515625,12.24176025390625
691,2,Deleted,REAR HV I/C,,1468.0999755859375,407.33782958984375,67.6099853515625,12.24176025390625
692,2,Deleted,SUPPLY TO LENZE PIN 8,,1944.97998046875,407.33782958984375,129.07421875,12.24176025390625
693,2,Deleted,REAR FRONT I/C,,1148.27001953125,422.41778564453125,86.049072265625,12.24176025390625
694,2,Deleted,REAR HV I/C,,1468.0999755859375,422.41778564453125,67.6099853515625,12.24176025390625
695,2,Deleted,RHVIC,,1736.6600341796875,422.41778564453125,30.7318115234375,12.24176025390625
696,2,Deleted,BLACK/RED,,1801.18994140625,422.41778564453125,55.3172607421875,12.24176025390625
697,2,Deleted,REAR FRONT I/C,,1468.0999755859375,482.72784423828125,86.049072265625,12.24176025390625
698,2,Deleted,ORANGE,,1801.18994140625,482.72784423828125,36.878173828125,12.24176025390625
699,2,Deleted,REAR FRONT I/C,,1468.0999755859375,497.80780029296875,86.049072265625,12.24176025390625
700,2,Deleted,NA,,1736.6600341796875,497.80780029296875,12.292724609375,12.24176025390625
701,2,Deleted,WHITE,,1801.18994140625,497.80780029296875,30.7318115234375,12.24176025390625
702,2,Deleted,NA,,1736.6600341796875,512.8877563476562,12.292724609375,12.24176025390625
703,2,Deleted,WHITE,,1801.18994140625,512.8877563476562,30.7318115234375,12.24176025390625
704,2,Deleted,NA,,1411.1700439453125,527.9678344726562,12.292724609375,12.24176025390625
705,2,Deleted,NA,,1736.6600341796875,527.9678344726562,12.292724609375,12.24176025390625
706,2,Deleted,REAR FRONT I/C,,1468.0999755859375,588.2777709960938,86.049072265625,12.24176025390625
707,2,Deleted,RFIC,,1736.6600341796875,588.2777709960938,24.58544921875,12.24176025390625
708,2,Deleted,1,,1905.4200439453125,618.4277954101562,6.1463623046875,12.24176025390625
709,2,Deleted,R32A,,1099.1500244140625,633.5078735351562,24.58544921875,12.24176025390625
710,2,Deleted,BRANCH FROM R32,,1148.27001953125,633.5078735351562,92.1954345703125,12.24176025390625
711,2,Deleted,JOI32,,1411.1700439453125,633.5078735351562,30.7318115234375,12.24176025390625
712,2,Deleted,REAR FRONT I/C,,1468.0999755859375,633.5078735351562,86.049072265625,12.24176025390625
713,2,Deleted,17,,1647.31005859375,633.5078735351562,12.292724609375,12.24176025390625
714,2,Deleted,RFIC,,1736.6600341796875,633.5078735351562,24.58544921875,12.24176025390625
715,2,Deleted,GREEN/RED,,1801.18994140625,633.5078735351562,55.3172607421875,12.24176025390625
716,2,Deleted,2,,1905.4200439453125,633.5078735351562,6.1463623046875,12.24176025390625
717,2,Deleted,PASSENGER & DRIVER FAN,,1944.97998046875,633.5078735351562,135.220703125,12.24176025390625
718,2,Deleted,REAR FRONT I/C,,1468.0999755859375,648.5878295898438,86.049072265625,12.24176025390625
719,2,Deleted,RFIC,,1736.6600341796875,648.5878295898438,24.58544921875,12.24176025390625
720,2,Deleted,REAR FRONT I/C,,1468.0999755859375,663.6677856445312,86.049072265625,12.24176025390625
721,2,Deleted,RFIC,,1736.6600341796875,663.6677856445312,24.58544921875,12.24176025390625
722,2,Deleted,BLACK,,1801.18994140625,723.9778442382812,30.7318115234375,12.24176025390625
723,2,Deleted,ORANGE,,1801.18994140625,754.1278076171875,36.878173828125,12.24176025390625
724,2,Deleted,WHITE,,1801.18994140625,769.2078247070312,30.7318115234375,12.24176025390625
725,2,Deleted,NA,,1411.1700439453125,784.287841796875,12.292724609375,12.24176025390625
726,2,Deleted,NA,,1736.6600341796875,784.287841796875,12.292724609375,12.24176025390625
727,2,Deleted,WHITE,,1801.18994140625,874.7578125,30.7318115234375,12.24176025390625
728,2,Deleted,1,,1905.4200439453125,874.7578125,6.1463623046875,12.24176025390625
729,2,Deleted,1,,1905.4200439453125,904.9078369140625,6.1463623046875,12.24176025390625
730,2,Deleted,SPRE1,,1099.1500244140625,950.1478271484375,30.7318115234375,12.24176025390625
731,2,Deleted,BRANCH FROM 77,,1148.27001953125,950.1478271484375,86.049072265625,12.24176025390625
732,2,Deleted,BRF77,,1411.1700439453125,950.1478271484375,30.7318115234375,12.24176025390625
733,2,Deleted,RSP6,,1468.0999755859375,950.1478271484375,24.58544921875,12.24176025390625
734,2,Deleted,1,,1647.31005859375,950.1478271484375,6.1463623046875,12.24176025390625
735,2,Deleted,RSP6,,1736.6600341796875,950.1478271484375,24.58544921875,12.24176025390625
736,2,Deleted,RED,,1801.18994140625,950.1478271484375,18.4390869140625,12.24176025390625
737,2,Deleted,4,,1905.4200439453125,950.1478271484375,6.1463623046875,12.24176025390625
738,2,Deleted,CONNECTED TO BUS BAR,,1944.97998046875,950.1478271484375,122.927734375,12.24176025390625
739,2,Deleted,CKT NAME,,1084.47998046875,1044.727783203125,49.1708984375,12.2418212890625
740,2,Deleted,FROM,,1142.1400146484375,1044.727783203125,30.7318115234375,12.2418212890625
741,2,Deleted,CONNECTOR CODE,,1353.9200439453125,1044.727783203125,86.049072265625,12.2418212890625
742,2,Deleted,PIN NO.,,1448.8599853515625,1044.727783203125,43.0245361328125,12.2418212890625
743,2,Deleted,TO,,1514.77001953125,1044.727783203125,18.4390869140625,12.2418212890625
744,2,Deleted,CONNECTOR CODE PIN NO.,,1727.0699462890625,1044.727783203125,135.7845458984375,12.2418212890625
745,2,Deleted,WIRE COLOR,,1874.93994140625,1044.727783203125,67.6099853515625,12.2418212890625
746,2,Deleted,GAUGE,,1962.22998046875,1044.727783203125,36.878173828125,12.2418212890625
747,2,Deleted,SIGNAL,,2007.52001953125,1044.727783203125,36.878173828125,12.2418212890625
748,2,Deleted,516,,1084.47998046875,1059.7977294921875,18.4390869140625,12.2418212890625
749,2,Deleted,NAIO4-3,,1142.1400146484375,1059.7977294921875,43.0245361328125,12.2418212890625
750,2,Deleted,NAIO4,,1353.9200439453125,1059.7977294921875,30.7318115234375,12.2418212890625
751,2,Deleted,3,,1448.8599853515625,1059.7977294921875,6.1463623046875,12.2418212890625
752,2,Deleted,IL2R,,1727.0699462890625,1059.7977294921875,24.58544921875,12.2418212890625
753,2,Deleted,86,,1819.8299560546875,1059.7977294921875,12.292724609375,12.2418212890625
754,2,Deleted,VIOLET,,1874.93994140625,1059.7977294921875,36.878173828125,12.2418212890625
755,2,Deleted,101F,,1084.47998046875,1074.877685546875,24.58544921875,12.2418212890625
756,2,Deleted,J0101,,1353.9200439453125,1074.877685546875,30.7318115234375,12.2418212890625
757,2,Deleted,IL2R,,1727.0699462890625,1074.877685546875,24.58544921875,12.2418212890625
758,2,Deleted,85,,1819.8299560546875,1074.877685546875,12.292724609375,12.2418212890625
759,2,Deleted,517,,1084.47998046875,1089.957763671875,18.4390869140625,12.2418212890625
760,2,Deleted,FB3,,1353.9200439453125,1089.957763671875,18.4390869140625,12.2418212890625
761,2,Deleted,INTERIOR LIGHT 2 RELAY,,1514.77001953125,1089.957763671875,135.219970703125,12.2418212890625
762,2,Deleted,IL2R,,1727.0699462890625,1089.957763671875,24.58544921875,12.2418212890625
763,2,Deleted,30,,1819.8299560546875,1089.957763671875,12.292724609375,12.2418212890625
764,2,Deleted,ORANGE,,1874.93994140625,1089.957763671875,36.878173828125,12.2418212890625
765,2,Deleted,INTERIOR LIGHTING 2 RELAY,,2007.52001953125,1089.957763671875,153.661376953125,12.2418212890625
766,2,Deleted,518,,1084.47998046875,1105.037841796875,18.4390869140625,12.2418212890625
767,2,Deleted,INTERIOR LIGHT 2 RELAY,,1142.1400146484375,1105.037841796875,135.219970703125,12.2418212890625
768,2,Deleted,IL2R,,1353.9200439453125,1105.037841796875,24.58544921875,12.2418212890625
769,2,Deleted,87,,1448.8599853515625,1105.037841796875,12.292724609375,12.2418212890625
770,2,Deleted,REAR FRONT I/C,,1514.77001953125,1105.037841796875,86.049072265625,12.2418212890625
771,2,Deleted,RFIC,,1727.0699462890625,1105.037841796875,24.58544921875,12.2418212890625
772,2,Deleted,12,,1819.8299560546875,1105.037841796875,12.292724609375,12.2418212890625
773,2,Deleted,YELLOW/GREEN,,1874.93994140625,1105.037841796875,73.75634765625,12.2418212890625
774,2,Deleted,INTERIOR LIGHTING 2 RELAY 87,,2007.52001953125,1105.037841796875,172.100830078125,12.2418212890625
775,2,Deleted,519,,1084.47998046875,1120.11767578125,18.4390869140625,12.2418212890625
776,2,Deleted,NAI03,,1353.9200439453125,1120.11767578125,30.7318115234375,12.2418212890625
777,2,Deleted,5,,1448.8599853515625,1120.11767578125,6.1463623046875,12.2418212890625
778,2,Deleted,RBCR,,1727.0699462890625,1120.11767578125,24.58544921875,12.2418212890625
779,2,Deleted,86,,1819.8299560546875,1120.11767578125,12.292724609375,12.2418212890625
780,2,Deleted,BLUE,,1874.93994140625,1120.11767578125,24.58544921875,12.2418212890625
781,2,Deleted,101G,,1084.47998046875,1135.187744140625,24.58544921875,12.2418212890625
782,2,Deleted,J0101,,1353.9200439453125,1135.187744140625,30.7318115234375,12.2418212890625
783,2,Deleted,RBCR,,1727.0699462890625,1135.187744140625,24.58544921875,12.2418212890625
784,2,Deleted,85,,1819.8299560546875,1135.187744140625,12.292724609375,12.2418212890625
785,2,Deleted,RBC RELAY COIL,,2007.52001953125,1135.187744140625,86.050048828125,12.2418212890625
786,2,Deleted,520,,1084.47998046875,1150.267822265625,18.4390869140625,12.2418212890625
787,2,Deleted,BRANCH FROM 64,,1142.1400146484375,1150.267822265625,86.049072265625,12.2418212890625
788,2,Deleted,BR64,,1353.9200439453125,1150.267822265625,24.58544921875,12.2418212890625
789,2,Deleted,RBC RELAY,,1514.77001953125,1150.267822265625,55.3172607421875,12.2418212890625
790,2,Deleted,RBCR,,1727.0699462890625,1150.267822265625,24.58544921875,12.2418212890625
791,2,Deleted,30,,1819.8299560546875,1150.267822265625,12.292724609375,12.2418212890625
792,2,Deleted,RED/WHITE,,1874.93994140625,1150.267822265625,55.3172607421875,12.2418212890625
793,2,Deleted,RBC RELAY INPUT,,2007.52001953125,1150.267822265625,92.196533203125,12.2418212890625
794,2,Deleted,521,,1084.47998046875,1165.3477783203125,18.4390869140625,12.2418212890625
795,2,Deleted,RBC RELAY,,1142.1400146484375,1165.3477783203125,55.3172607421875,12.2418212890625
796,2,Deleted,RBCR,,1353.9200439453125,1165.3477783203125,24.58544921875,12.2418212890625
797,2,Deleted,87,,1448.8599853515625,1165.3477783203125,12.292724609375,12.2418212890625
798,2,Deleted,RCPIC,,1727.0699462890625,1165.3477783203125,30.7318115234375,12.2418212890625
799,2,Deleted,11,,1819.8299560546875,1165.3477783203125,12.292724609375,12.2418212890625
800,2,Deleted,RED/YELLOW,,1874.93994140625,1165.3477783203125,61.463623046875,12.2418212890625
801,2,Deleted,RBC RELAY OUTPUT,,2007.52001953125,1165.3477783203125,98.343017578125,12.2418212890625
802,2,Deleted,522,,1084.47998046875,1180.427734375,18.4390869140625,12.2418212890625
803,2,Deleted,NAI01,,1142.1400146484375,1180.427734375,30.7318115234375,12.2418212890625
804,2,Deleted,NAI01,,1353.9200439453125,1180.427734375,30.7318115234375,12.2418212890625
805,2,Deleted,5,,1448.8599853515625,1180.427734375,6.1463623046875,12.2418212890625
806,2,Deleted,RTMLR,,1727.0699462890625,1180.427734375,30.7318115234375,12.2418212890625
807,2,Deleted,86,,1819.8299560546875,1180.427734375,12.292724609375,12.2418212890625
808,2,Deleted,PINK,,1874.93994140625,1180.427734375,24.58544921875,12.2418212890625
809,2,Deleted,101H,,1084.47998046875,1195.5078125,24.58544921875,12.2418212890625
810,2,Deleted,J0101,,1353.9200439453125,1195.5078125,30.7318115234375,12.2418212890625
811,2,Deleted,1,,1448.8599853515625,1195.5078125,6.1463623046875,12.2418212890625
812,2,Deleted,RTMLR,,1727.0699462890625,1195.5078125,30.7318115234375,12.2418212890625
813,2,Deleted,85,,1819.8299560546875,1195.5078125,12.292724609375,12.2418212890625
814,2,Deleted,REAR SIDE & TOP MARKER LEFT RELAY COIL,,2007.52001953125,1195.5078125,233.565673828125,12.2418212890625
815,2,Deleted,523,,1084.47998046875,1210.5777587890625,18.4390869140625,12.2418212890625
816,2,Deleted,FB3,,1353.9200439453125,1210.5777587890625,18.4390869140625,12.2418212890625
817,2,Deleted,16,,1448.8599853515625,1210.5777587890625,12.292724609375,12.2418212890625
818,2,Deleted,REAR SIDE &TOP MARKER LEFT RELAY,,1514.77001953125,1210.5777587890625,196.68359375,12.2418212890625
819,2,Deleted,RTMLR,,1727.0699462890625,1210.5777587890625,30.7318115234375,12.2418212890625
820,2,Deleted,30,,1819.8299560546875,1210.5777587890625,12.292724609375,12.2418212890625
821,2,Deleted,REAR SIDE & TOP MARKER LEFT RELAY INPUT,,2007.52001953125,1210.5777587890625,239.712158203125,12.2418212890625
822,2,Deleted,524,,1084.47998046875,1225.65771484375,18.4390869140625,12.2418212890625
823,2,Deleted,REAR SIDE & TOP MARKER LEFT RELAY,,1142.1400146484375,1225.65771484375,202.8299560546875,12.2418212890625
824,2,Deleted,RTMLR,,1353.9200439453125,1225.65771484375,30.7318115234375,12.2418212890625
825,2,Deleted,87,,1448.8599853515625,1225.65771484375,12.292724609375,12.2418212890625
826,2,Deleted,RCPIC,,1727.0699462890625,1225.65771484375,30.7318115234375,12.2418212890625
827,2,Deleted,3,,1819.8299560546875,1225.65771484375,6.1463623046875,12.2418212890625
828,2,Deleted,REAR SIDE & TOP MARKER LEFT RELAY OUTPUT,,2007.52001953125,1225.65771484375,245.858642578125,12.2418212890625
829,2,Deleted,525,,1084.47998046875,1240.73779296875,18.4390869140625,12.2418212890625
830,2,Deleted,NAI03,,1142.1400146484375,1240.73779296875,30.7318115234375,12.2418212890625
831,2,Deleted,NAI03,,1353.9200439453125,1240.73779296875,30.7318115234375,12.2418212890625
832,2,Deleted,RTMRR,,1727.0699462890625,1240.73779296875,30.7318115234375,12.2418212890625
833,2,Deleted,86,,1819.8299560546875,1240.73779296875,12.292724609375,12.2418212890625
834,2,Deleted,WHITE,,1874.93994140625,1240.73779296875,30.7318115234375,12.2418212890625
835,2,Deleted,101J,,1084.47998046875,1255.8177490234375,24.58544921875,12.2418212890625
836,2,Deleted,J0101,,1353.9200439453125,1255.8177490234375,30.7318115234375,12.2418212890625
837,2,Deleted,RTMRR,,1727.0699462890625,1255.8177490234375,30.7318115234375,12.2418212890625
838,2,Deleted,85,,1819.8299560546875,1255.8177490234375,12.292724609375,12.2418212890625
839,2,Deleted,REAR SIDE & TOP MARKER RIGHT RELAY COIL,,2007.52001953125,1255.8177490234375,239.712158203125,12.2418212890625
840,2,Deleted,526,,1084.47998046875,1270.897705078125,18.4390869140625,12.2418212890625
841,2,Deleted,FUSEBOX-3,,1142.1400146484375,1270.897705078125,55.3172607421875,12.2418212890625
842,2,Deleted,FB3,,1353.9200439453125,1270.897705078125,18.4390869140625,12.2418212890625
843,2,Deleted,39,,1448.8599853515625,1270.897705078125,12.292724609375,12.2418212890625
844,2,Deleted,REAR SIDE &TOP MARKER RIGHT RELAY,,1514.77001953125,1270.897705078125,202.8299560546875,12.2418212890625
845,2,Deleted,RTMRR,,1727.0699462890625,1270.897705078125,30.7318115234375,12.2418212890625
846,2,Deleted,30,,1819.8299560546875,1270.897705078125,12.292724609375,12.2418212890625
847,2,Deleted,RED/BLUE,,1874.93994140625,1270.897705078125,49.1708984375,12.2418212890625
848,2,Deleted,REAR SIDE & TOP MARKER RIGHT RELAY INPUT,,2007.52001953125,1270.897705078125,245.858642578125,12.2418212890625
849,2,Deleted,527,,1084.47998046875,1285.9677734375,18.4390869140625,12.2418212890625
850,2,Deleted,REAR SIDE &TOP MARKER RIGHT RELAY,,1142.1400146484375,1285.9677734375,202.8299560546875,12.2418212890625
851,2,Deleted,RTMRR,,1353.9200439453125,1285.9677734375,30.7318115234375,12.2418212890625
852,2,Deleted,87,,1448.8599853515625,1285.9677734375,12.292724609375,12.2418212890625
853,2,Deleted,REAR COMPARTMENT I/C,,1514.77001953125,1285.9677734375,122.92724609375,12.2418212890625
854,2,Deleted,RCPIC,,1727.0699462890625,1285.9677734375,30.7318115234375,12.2418212890625
855,2,Deleted,4,,1819.8299560546875,1285.9677734375,6.1463623046875,12.2418212890625
856,2,Deleted,RED/GREEN,,1874.93994140625,1285.9677734375,55.3172607421875,12.2418212890625
857,2,Deleted,2.0,,1962.22998046875,1285.9677734375,18.4390869140625,12.2418212890625
858,2,Deleted,REAR SIDE & TOP MARKER RIGHT RELAY OUTPUT,,2007.52001953125,1285.9677734375,252.005126953125,12.2418212890625
859,2,Deleted,528,,1084.47998046875,1301.0477294921875,18.4390869140625,12.2418212890625
860,2,Deleted,NAI04,,1142.1400146484375,1301.0477294921875,30.7318115234375,12.2418212890625
861,2,Deleted,NAI04,,1353.9200439453125,1301.0477294921875,30.7318115234375,12.2418212890625
862,2,Deleted,7,,1448.8599853515625,1301.0477294921875,6.1463623046875,12.2418212890625
863,2,Deleted,DFR,,1727.0699462890625,1301.0477294921875,18.4390869140625,12.2418212890625
864,2,Deleted,86,,1819.8299560546875,1301.0477294921875,12.292724609375,12.2418212890625
865,2,Deleted,WHITE/GREEN,,1874.93994140625,1301.0477294921875,67.6099853515625,12.2418212890625
